slug,url,title,price,description,image_urls,image_count,thumb_img,seller_name,seller_score,seller_reviews,seller_location,seller_lat,seller_lon,seller_member_since,seller_account_days,seller_verifications,seller_items_sold,favorites,search_region,scraped_at,is_fraud,price_log,price_z,price_pct_below_median,price_suspicious_low,price_zero,title_len,desc_len,desc_title_ratio,fraud_kw_count,legit_kw_count,has_phone_number,has_external_contact,exclamation_count,caps_ratio,desc_too_short,seller_new_account,seller_very_new,seller_no_reviews,seller_low_score,seller_days_log,seller_unverified,no_images,few_images,fraud_score_heuristic,fraud_probability,prediction,prediction_label
aiviou-waspe-bateria-portatil-150k-1242718795,https://es.wallapop.com/item/aiviou-waspe-bateria-portatil-150k-1242718795,1 / 5,19.0,"Batería portátil AIVIOU WASPE con capacidad de 150k.

- Diseño compacto y moderno.
- Acabado en color naranja.
- Ilustración de mono en el cuerpo del dispositivo.
- Indicador LED con diseño de rombos.",https://cdn.wallapop.com/images/10420/kj/vr/__/c10420p1242718795/i6372920280.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/vr/__/c10420p1242718795/i6372920293.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/vr/__/c10420p1242718795/i6372920301.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/vr/__/c10420p1242718795/i6372920315.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/vr/__/c10420p1242718795/i6373847835.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/vr/__/c10420p1242718795/i6372920280.jpg?pictureSize=W320,15,https://cdn.wallapop.com/images/10420/kj/vr/__/c10420p1242718795/i6372920280.jpg?pictureSize=W640,,0.0,0,Valencia,,,desconocida,-1,0,0,4,Valencia,2026-03-19 23:06:49,1,2.995732273553991,-0.3099324784527356,0.8642857142795409,1,0,5,200,33.333333333333336,0,0,0,0,0,0.0,0,0,0,1,1,0.0,1,0,0,7.0,0.9989510680711209,1,⚠️ Fraude
portatil-asus-blanco---cargador---raton-hp-1242832732,https://es.wallapop.com/item/portatil-asus-blanco---cargador---raton-hp-1242832732,1 / 4,300.0,"Portátil ASUS en color blanco, perfecto para el día a día. Incluye su cargador original y un ratón HP.

- Batería con más de vida útil.
- Puerto USB 3.1 reversible.
- SonicMaster.
Color
Blanco",https://cdn.wallapop.com/images/10420/kj/y7/__/c10420p1242832732/i6373722663.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/y7/__/c10420p1242832732/i6373722685.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/y7/__/c10420p1242832732/i6373722701.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/y7/__/c10420p1242832732/i6373722730.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/y7/__/c10420p1242832732/i6373722663.jpg?pictureSize=W320|https://cdn.wallapop.com/images/10420/kj/y7/__/c10420p1242832732/i6373722685.jpg?pictureSize=W320,13,https://cdn.wallapop.com/images/10420/kj/y7/__/c10420p1242832732/i6373722663.jpg?pictureSize=W640,,4.95,24,Valencia,,,desconocida,-1,0,0,1,Valencia,2026-03-19 23:06:55,0,5.707110264748875,0.4098280706813033,0.0,0,0,5,192,32.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,1.5,0.020232678976009624,0,Legítimo
ordenador-portatil-infantil-happiegg-azul-1243040594,https://es.wallapop.com/item/ordenador-portatil-infantil-happiegg-azul-1243040594,1 / 4,25.0,"Ordenador portátil diseñado para niños, con un acabado en azul vibrante y detalles en blanco. Incluye un ratón a juego e instrucciones. 124 actividades en español e inglés. Con muy poco uso.

- Pantalla TFT a color.
- Diseño portátil y ligero.
Color
Azul",https://cdn.wallapop.com/images/10420/kk/2o/__/c10420p1243040594/i6374909494.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kk/2o/__/c10420p1243040594/i6374909509.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kk/2o/__/c10420p1243040594/i6374909523.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kk/2o/__/c10420p1243040594/i6374909534.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kk/2o/__/c10420p1243040594/i6374909494.jpg?pictureSize=W320|https://cdn.wallapop.com/images/10420/kk/2o/__/c10420p1243040594/i6374909509.jpg?pictureSize=W320,13,https://cdn.wallapop.com/images/10420/kk/2o/__/c10420p1243040594/i6374909494.jpg?pictureSize=W640,,4.85,133,Valencia,,,desconocida,-1,0,0,1,Valencia,2026-03-19 23:07:01,0,3.258096538021482,-0.2945639258021867,0.8214285714227041,1,0,5,254,42.333333333333336,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,4.5,0.26638858805482873,0,Legítimo
ssd-m-2-externo-portatil-4tb-usb-c-1242372973,https://es.wallapop.com/item/ssd-m-2-externo-portatil-4tb-usb-c-1242372973,1 / 3,35.0,"Disco duro externo portátil de alta capacidad.

- Tipo: SSD M.2
- Capacidad: 4TB
- Conexión: USB-C",https://cdn.wallapop.com/images/10420/kj/od/__/c10420p1242372973/i6370818845.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/od/__/c10420p1242372973/i6370818866.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/od/__/c10420p1242372973/i6370818882.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/od/__/c10420p1242372973/i6370818845.jpg?pictureSize=W320|https://cdn.wallapop.com/images/10420/kj/od/__/c10420p1242372973/i6370818866.jpg?pictureSize=W320|https://cdn.wallapop.com/images/10420/kj/od/__/c10420p1242372973/i6370818882.jpg?pictureSize=W320,28,https://cdn.wallapop.com/images/10420/kj/od/__/c10420p1242372973/i6370818845.jpg?pictureSize=W640,,5.0,4,Valencia,,,desconocida,-1,0,0,4,Valencia,2026-03-19 23:07:08,0,3.58351893845611,-0.2689496713846053,0.749999999994643,1,0,5,98,16.333333333333332,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,4.5,0.016554424050126883,0,Legítimo
brazo-soporte-monitor-portatil-hidraulico-1242413156,https://es.wallapop.com/item/brazo-soporte-monitor-portatil-hidraulico-1242413156,1 / 2,15.0,"Este brazo hidráulico permite ajustar la posición de tu monitor o portátil de forma sencilla. Su diseño se adapta a diferentes espacios de trabajo.

- Mecanismo de ajuste hidráulico.
- Base con abrazadera para fijación.
- Soporte para monitor o portátil.
Color
Negro",https://cdn.wallapop.com/images/10420/kj/p8/__/c10420p1242413156/i6371075489.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/p8/__/c10420p1242413156/i6371075535.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/p8/__/c10420p1242413156/i6371075489.jpg?pictureSize=W320|https://cdn.wallapop.com/images/10420/kj/p8/__/c10420p1242413156/i6371075535.jpg?pictureSize=W320|https://cdn.wallapop.com/images/13/0t/gs/__/c13p49492101/i216947964.jpg?pictureSize=W320|https://cdn.wallapop.com/images/10420/kh/o1/__/c10420p1238998823/i6363611748.jpg?pictureSize=W320,23,https://cdn.wallapop.com/images/10420/kj/p8/__/c10420p1242413156/i6371075489.jpg?pictureSize=W640,,4.95,39,Lugar Nuevo de La Corona,,,desconocida,-1,0,0,0,Valencia,2026-03-19 23:07:14,0,2.772588722239781,-0.3201781802197682,0.8928571428507653,1,0,5,266,44.333333333333336,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,4.5,0.3443871977510077,0,Legítimo
dell-latitude-d630-portatil-1242852979,https://es.wallapop.com/item/dell-latitude-d630-portatil-1242852979,1 / 3,40.0,"Vendo antiguo portátil Dell Latitude D630 en color negro y plateado. Solo funciona con cargador enchufado a la luz.

- Pantalla de 14 pulgadas.
- No tiene HD
- No hago envios
- NEGOCIABLE
Color
Negro",https://cdn.wallapop.com/images/10420/kj/yn/__/c10420p1242852979/i6373842370.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/yn/__/c10420p1242852979/i6373842409.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/yn/__/c10420p1242852979/i6373842454.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/yn/__/c10420p1242852979/i6373842370.jpg?pictureSize=W320|https://cdn.wallapop.com/images/10420/kj/yn/__/c10420p1242852979/i6373842409.jpg?pictureSize=W320|https://cdn.wallapop.com/images/10420/kj/yn/__/c10420p1242852979/i6373842454.jpg?pictureSize=W320,24,https://cdn.wallapop.com/images/10420/kj/yn/__/c10420p1242852979/i6373842370.jpg?pictureSize=W640,,5.0,15,Tavernes Blanques,,,desconocida,-1,0,0,0,Valencia,2026-03-19 23:07:18,0,3.713572066704308,-0.2561425441758145,0.7142857142806123,1,0,5,199,33.166666666666664,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,4.5,0.04504296187713148,0,Legítimo
portatil-lenovo-thinkpad-l460-ssd-500gb-1241278690,https://es.wallapop.com/item/portatil-lenovo-thinkpad-l460-ssd-500gb-1241278690,1 / 3,100.0,"Portátil Lenovo Thinkpad L460 en color negro. Un equipo fiable y versátil.

Ordenador portátil Lenovo Thinkpad L460

Stock 2

- Incluye portátil y cargador
- instalado Windows 11 PRO 64 BITS
- Intel Core i5 6200U 2.40Ghz
- 8GB RAM
- SSD 500GB
Diseño elegante y profesional.
- Teclado cómodo para largas sesiones de escritura


No portátil, Notebook, cpu, RAM , SSD, rom, Windows 10, gráfica, rom, pantalla , monitor, VGA , hdmi,
Color
Marrón",https://cdn.wallapop.com/images/10420/kj/0w/__/c10420p1241278690/i6364217210.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/0w/__/c10420p1241278690/i6364217216.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/0w/__/c10420p1241278690/i6364217220.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/0w/__/c10420p1241278690/i6364217210.jpg?pictureSize=W320|https://cdn.wallapop.com/images/10420/kj/0w/__/c10420p1241278690/i6364217216.jpg?pictureSize=W320|https://cdn.wallapop.com/images/10420/kj/0w/__/c10420p1241278690/i6364217220.jpg?pictureSize=W320,30,https://cdn.wallapop.com/images/10420/kj/0w/__/c10420p1241278690/i6364217210.jpg?pictureSize=W640,,4.9,284,Valencia,,,desconocida,-1,0,0,44,Valencia,2026-03-19 23:07:25,0,4.61512051684126,-0.1024570176703258,0.2857142857122449,0,0,5,441,73.5,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,1.5,0.01638879991558552,0,Legítimo
ordenador-portatil-lenovo-gris-1242966444,https://es.wallapop.com/item/ordenador-portatil-lenovo-gris-1242966444,1 / 3,225.0,"Ordenador portátil de la marca Lenovo en color gris. Diseño elegante y moderno.

- Carcasa de aluminio.
- Teclado retroiluminado.
- Pantalla de 14 pulgadas.
Color
Gris",https://cdn.wallapop.com/images/10420/kk/13/__/c10420p1242966444/i6374525899.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kk/13/__/c10420p1242966444/i6374525908.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kk/13/__/c10420p1242966444/i6374536210.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kk/13/__/c10420p1242966444/i6374525899.jpg?pictureSize=W320|https://cdn.wallapop.com/images/10420/kk/13/__/c10420p1242966444/i6374525908.jpg?pictureSize=W320|https://cdn.wallapop.com/images/10420/kk/13/__/c10420p1242966444/i6374536210.jpg?pictureSize=W320,25,https://cdn.wallapop.com/images/10420/kk/13/__/c10420p1242966444/i6374525899.jpg?pictureSize=W640,,0.0,0,La Cañada,,,desconocida,-1,0,0,1,Valencia,2026-03-19 23:07:31,0,5.420534999272286,0.2177211625494423,0.0,0,0,5,167,27.83333333333333,0,0,0,0,0,0.0,0,0,0,1,1,0.0,1,0,0,4.0,0.08861350515248895,0,Legítimo
asus-eee-pc-1005p-mini-portatil-intel-atom-1242258554,https://es.wallapop.com/item/asus-eee-pc-1005p-mini-portatil-intel-atom-1242258554,1 / 5,20.0,"Mini portátil ASUS Eee PC 1005P con procesador Intel Atom.

Portátil ASUS Eee PC 1005P, modelo compacto tipo netbook

🔹 Procesador Intel Atom N450
🔹 Pantalla aprox. 10”
🔹 Sistema original: Windows 7 Starter
🔹 Diseño ligero y portátil
🔹 Incluye batería (desconozco estado)

⚠️ IMPORTANTE:
• No lleva cargador
• Hace muchos años que no se enciende / no se ha probado recientemente
• Se vende tal cual, para revisar

💻 Estado estético: usado, con marcas normales del tiempo (ver fotos)
Color
Blanco",https://cdn.wallapop.com/images/10420/kj/lw/__/c10420p1242258554/i6370033145.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/lw/__/c10420p1242258554/i6370033162.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/lw/__/c10420p1242258554/i6370033180.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/lw/__/c10420p1242258554/i6370033155.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/lw/__/c10420p1242258554/i6370033173.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/lw/__/c10420p1242258554/i6370033145.jpg?pictureSize=W320,30,https://cdn.wallapop.com/images/10420/kj/lw/__/c10420p1242258554/i6370033145.jpg?pictureSize=W640,,4.9,16,Valencia,,,desconocida,-1,0,0,7,Valencia,2026-03-19 23:07:37,0,3.044522437723423,-0.3073710530109774,0.8571428571367348,1,0,5,495,82.5,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,4.5,0.22709557801499217,0,Legítimo
portatil-hp-gris-plateado-1242114374,https://es.wallapop.com/item/portatil-hp-gris-plateado-1242114374,1 / 8,45.0,"Vendo portátil HP Notebook en buen estado de funcionamiento. Ideal para tareas básicas como estudiar, navegar por internet, ver vídeos o usar programas de oficina.

🔧 Características:
• Procesador: Intel Core i3 (6ª generación)
• Sistema operativo: Windows 10 Pro
• Pantalla: 15,6 pulgadas
• Funcionamiento fluido para uso diario

🔋 IMPORTANTE:
La batería no está incluida / necesita batería nueva (funciona conectado al cargador sin problema).

🧼 Estado:
• Funciona correctamente
• Tiene algunas marcas de uso en la tapa (ver fotos)
• Pantalla y teclado en buen estado

💰 Perfecto para estudiantes o como portátil secundario

Color
Gris",https://cdn.wallapop.com/images/10420/kj/it/__/c10420p1242114374/i6374223565.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/it/__/c10420p1242114374/i6369243562.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/it/__/c10420p1242114374/i6369243613.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/it/__/c10420p1242114374/i6369243551.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/it/__/c10420p1242114374/i6369243598.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/it/__/c10420p1242114374/i6369243582.jpg?pictureSize=W640,50,https://cdn.wallapop.com/images/10420/kj/it/__/c10420p1242114374/i6374223565.jpg?pictureSize=W640,,5.0,3,Puerto de Sagunto,,,desconocida,-1,0,0,5,Valencia,2026-03-19 23:07:42,0,3.828641396489095,-0.2433354169670238,0.6785714285665817,0,0,5,637,106.16666666666669,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,1.5,0.08371298270946238,0,Legítimo
portatil-hp-negro-gris-1242563496,https://es.wallapop.com/item/portatil-hp-negro-gris-1242563496,1 / 8,180.0,"Portátil HP en color negro y gris. Un equipo funcional para el día a día.

- Teclado QWERTY español.
- Pantalla de tamaño estándar.
- Diseño compacto y ligero.
- wireless Mouse.
- Mochila nueva
- el cargador incluido
Color
Negro",https://cdn.wallapop.com/images/10420/kj/sg/__/c10420p1242563496/i6372059453.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/sg/__/c10420p1242563496/i6372059504.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/sg/__/c10420p1242563496/i6372059541.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/sg/__/c10420p1242563496/i6372059566.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/sg/__/c10420p1242563496/i6372059593.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/sg/__/c10420p1242563496/i6372059625.jpg?pictureSize=W640,50,https://cdn.wallapop.com/images/10420/kj/sg/__/c10420p1242563496/i6372059453.jpg?pictureSize=W640,,5.0,25,Valencia,,,desconocida,-1,0,0,2,Valencia,2026-03-19 23:07:48,0,5.198497031265826,0.1024570176703258,0.0,0,0,5,228,38.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,1.5,0.02048580525278565,0,Legítimo
portatil-asus-intel-core-i5-4096mb-ram-1242895313,https://es.wallapop.com/item/portatil-asus-intel-core-i5-4096mb-ram-1242895313,1 / 4,80.0,"Portátil Asus en color negro, ideal para tareas diarias y multimedia.
Va genial pero a veces no detecta el disco duro y sale a la bios creo que tendrá algún flexo mal para quien pueda repararlo

♦️CPU Intel Core i5-4210U a 1.70GHz
♦️RAM 4gb DDR3 ampliable
♦️sin disco duro
♦️Pantalla de 15.6 pulgadas en perfecto estado
♦️Teclado QWERTY español
♦️Batería en buen estado
♦️lector de dvdrw
♦️se entrega sin cargador universal, con cargador 15€ mas

🤦🏾No se envía
🕵🏾No negociable
👍🏾Se acepta Bizum
🙏🏾Se recoge en mi zona
🧑🏾‍💻Mantenimiento realizado hace un año
Color
Negro",https://cdn.wallapop.com/images/10420/kj/zk/__/c10420p1242895313/i6374100578.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/zk/__/c10420p1242895313/i6374100593.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/zk/__/c10420p1242895313/i6374100603.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/zk/__/c10420p1242895313/i6374100622.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/zk/__/c10420p1242895313/i6374100578.jpg?pictureSize=W320|https://cdn.wallapop.com/images/10420/kj/zk/__/c10420p1242895313/i6374100593.jpg?pictureSize=W320,12,https://cdn.wallapop.com/images/10420/kj/zk/__/c10420p1242895313/i6374100578.jpg?pictureSize=W640,,5.0,57,Campo Olivar,,,desconocida,-1,0,0,1,Valencia,2026-03-19 23:07:53,0,4.394449154672439,-0.1536855265054887,0.4285714285683674,0,0,5,569,94.83333333333331,1,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,3.5,0.2902713833365326,0,Legítimo
maleta-dj---portatil-o-reproductor-1242408368,https://es.wallapop.com/item/maleta-dj---portatil-o-reproductor-1242408368,1 / 3,89.0,"Maleta de transporte para un mixer o mezcladora con soporte -retráctil- para ordenador portátil o reproductor
Muy robusta, versátil, funcional segura y portable, construida en madera de 9mm con perfiles de aluminio y esquinas de cromo
Base laptop (288x335mm) totalmente extraíble y con pasacables.
Sistema de evacuación de calor.
Tapa extraíble y frontal desmontable para fácil acceso.
Acabado interior en foam de alta densidad.
📏 Medidas:
Exteriores: 331 x 407 x 217 mm.
Interiores: 267 x 381 x 140 mm
Hueco CDJ/Mixer: 227 x 313 mm

Color
Negro",https://cdn.wallapop.com/images/10420/kj/p4/__/c10420p1242408368/i6371031770.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/p4/__/c10420p1242408368/i6371031798.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/p4/__/c10420p1242408368/i6371031805.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/p4/__/c10420p1242408368/i6371031770.jpg?pictureSize=W320|https://cdn.wallapop.com/images/10420/kj/p4/__/c10420p1242408368/i6371031798.jpg?pictureSize=W320|https://cdn.wallapop.com/images/10420/kj/p4/__/c10420p1242408368/i6371031805.jpg?pictureSize=W320,26,https://cdn.wallapop.com/images/10420/kj/p4/__/c10420p1242408368/i6371031770.jpg?pictureSize=W640,,5.0,8,Valencia,,,desconocida,-1,0,0,6,Valencia,2026-03-19 23:07:59,0,4.499809670330265,-0.1306326975296654,0.3642857142831123,0,0,5,545,90.83333333333331,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,1.5,0.03299967561780209,0,Legítimo
hp-nx7010-portatil-1242851199,https://es.wallapop.com/item/hp-nx7010-portatil-1242851199,1 / 4,40.0,"Vendo antiguo portátil HP NX7010. Solo funciona con cargador enchufado a la luz.

- Pantalla de 15 pulgadas.
- Incluye Windows XP.
- No hago envios.
- NEGOCIABLE",https://cdn.wallapop.com/images/10420/kj/ym/__/c10420p1242851199/i6373832089.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/ym/__/c10420p1242851199/i6373832132.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/ym/__/c10420p1242851199/i6373832167.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/ym/__/c10420p1242851199/i6373832210.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/ym/__/c10420p1242851199/i6373832089.jpg?pictureSize=W320|https://cdn.wallapop.com/images/10420/kj/ym/__/c10420p1242851199/i6373832132.jpg?pictureSize=W320,15,https://cdn.wallapop.com/images/10420/kj/ym/__/c10420p1242851199/i6373832089.jpg?pictureSize=W640,,5.0,15,Tavernes Blanques,,,desconocida,-1,0,0,0,Valencia,2026-03-19 23:08:05,0,3.713572066704308,-0.2561425441758145,0.7142857142806123,1,0,5,161,26.83333333333333,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,4.5,0.0572025553440837,0,Legítimo
portatil-intel-core-i7-plata-1226932511,https://es.wallapop.com/item/portatil-intel-core-i7-plata-1226932511,1 / 7,440.0,"Portátil con procesador Intel Core i7 y gráficos Intel Iris Xe.

- Color plateado.
- Teclado QWERTY español.

No tiene ni un año y doy con la caja original, cable original, factura de compra y formateado para su nuevo uso.
Color
Plateado",https://cdn.wallapop.com/images/10420/ka/hf/__/c10420p1226932511/i6268769839.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/ka/hf/__/c10420p1226932511/i6268768771.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/ka/hf/__/c10420p1226932511/i6268768762.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/ka/hf/__/c10420p1226932511/i6268768778.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/ka/hf/__/c10420p1226932511/i6268768766.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/ka/hf/__/c10420p1226932511/i6268768769.jpg?pictureSize=W640,48,https://cdn.wallapop.com/images/10420/ka/hf/__/c10420p1226932511/i6268769839.jpg?pictureSize=W640,,4.7,18,Masia del Oliveral,,,desconocida,-1,0,0,13,Valencia,2026-03-19 23:08:11,0,6.089044875446846,0.7684276325274436,0.0,0,0,5,237,39.5,0,2,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,-1.5,0.062374127299637115,0,Legítimo
huawei-matebook-14-portatil-1243047571,https://es.wallapop.com/item/huawei-matebook-14-portatil-1243047571,1 / 6,200.0,"Portátil Huawei Matebook 14. Se ha utilizado poco para el tiempo que tiene.

- Procesador AMD Ryzen 5 3500U.
- 8 GB de RAM.
- Pantalla de 14 pulgadas.
Color
Gris",https://cdn.wallapop.com/images/10420/kk/2t/__/c10420p1243047571/i6374942986.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kk/2t/__/c10420p1243047571/i6374943018.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kk/2t/__/c10420p1243047571/i6374943035.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kk/2t/__/c10420p1243047571/i6374943055.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kk/2t/__/c10420p1243047571/i6374943090.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kk/2t/__/c10420p1243047571/i6374943112.jpg?pictureSize=W640,32,https://cdn.wallapop.com/images/10420/kk/2t/__/c10420p1243047571/i6374942986.jpg?pictureSize=W640,,4.95,266,Valencia,,,desconocida,-1,0,0,0,Valencia,2026-03-19 23:08:17,0,5.303304908059076,0.1536855265054887,0.0,0,0,5,161,26.83333333333333,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,1.5,0.009043148479491036,0,Legítimo
portatil-asus-tuf-gaming-a15-1242193936,https://es.wallapop.com/item/portatil-asus-tuf-gaming-a15-1242193936,1 / 4,460.0,"Yo no entiendo nada de portatiles, cualquier cosa preguntarme y las busco en el ordenandor

Color
Negro",https://cdn.wallapop.com/images/10420/kj/ki/__/c10420p1242193936/i6369707094.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/ki/__/c10420p1242193936/i6369707103.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/ki/__/c10420p1242193936/i6372611411.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/ki/__/c10420p1242193936/i6372611422.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/ki/__/c10420p1242193936/i6369707094.jpg?pictureSize=W320|https://cdn.wallapop.com/images/10420/kj/ki/__/c10420p1242193936/i6369707103.jpg?pictureSize=W320,40,https://cdn.wallapop.com/images/10420/kj/ki/__/c10420p1242193936/i6369707094.jpg?pictureSize=W640,,5.0,9,Valencia,,,desconocida,-1,0,0,8,Valencia,2026-03-19 23:08:23,0,6.133398042996649,0.8196561413626066,0.0,0,0,5,103,17.166666666666668,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,1.5,0.003496720728248306,0,Legítimo
portatil-hp-negro-y-azul-1242866540,https://es.wallapop.com/item/portatil-hp-negro-y-azul-1242866540,1 / 8,220.0,"Portátil HP con un diseño moderno en negro y detalles en azul.
Funciona perfectamente no tiene ningun fallo
PRECIO NEGOCIABLE
- Pantalla de buen tamaño.
- Teclado completo.
- Incluye su cargador original hp
Mas info al privado.
Color
Azul marino",https://cdn.wallapop.com/images/10420/kj/yx/__/c10420p1242866540/i6373918346.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/yx/__/c10420p1242866540/i6373918399.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/yx/__/c10420p1242866540/i6373918353.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/yx/__/c10420p1242866540/i6373918379.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/yx/__/c10420p1242866540/i6373918363.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/yx/__/c10420p1242866540/i6373918397.jpg?pictureSize=W640,35,https://cdn.wallapop.com/images/10420/kj/yx/__/c10420p1242866540/i6373918346.jpg?pictureSize=W640,,4.75,29,Sagunt/Sagunto,,,desconocida,-1,0,0,2,Valencia,2026-03-19 23:08:29,0,5.3981627015177525,0.2049140353406516,0.0,0,0,5,245,40.833333333333336,1,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,3.5,0.15663178683230933,0,Legítimo
